DisNo.,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI
2020-0047-PNG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0050-ZAF,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-BEL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-CZE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-DEU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-FRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-GBR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-IMN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,88.92949347720737
2020-0051-IRL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,88.92949347720737
2020-0051-ITA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-POL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-SVN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0051-SWE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0052-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0053-AUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1200000,1412775,84.93919812938861
2020-0055-BDI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0056-BRA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,50000,58866,84.93919812938861
2020-0057-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0058-BOL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0059-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0060-ARG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0062-MOZ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0063-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0068-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0069-GBR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0070-PER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0071-COL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0072-ECU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0073-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0073-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0075-HND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0076-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0077-BRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0082-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,2500000,2943282,84.93919812938861
2020-0083-BRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,75000,88298,84.93919812938861
2020-0085-NAM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0086-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,7200,8477,84.93919812938861
2020-0088-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1500,1766,84.93919812938861
2020-0089-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,175000,206030,84.93919812938861
2020-0091-BOL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0092-ARG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0094-PER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0095-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0098-RWA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0102-EGY,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,76000,89476,84.93919812938861
2020-0103-MDG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0104-AGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0106-HRV,No,No,No,Unknown,9450000,11125605,Unknown,Unknown,6800000,8005727,84.93919812938861
2020-0108-YEM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0109-BDI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0110-ZMB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0111-PNG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0115-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0116-IRQ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,100000,117731,84.93919812938861
2020-0118-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1500000,1765969,84.93919812938861
2020-0119-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0121-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0122-PER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0123-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0124-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0125-COG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0128-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0131-TLS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,20000,23546,84.93919812938861
2020-0132-FJI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,13000,15305,84.93919812938861
2020-0132-SLB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0132-TON,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,111000,130682,84.93919812938861
2020-0132-VUT,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0133-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0134-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0138-PNG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0142-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0142-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0144-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0146-PNG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0148-USA,No,No,No,Unknown,Unknown,Unknown,2600000,3061013,3500000,4120595,84.93919812938861
2020-0150-DJI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0151-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0152-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0153-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0155-GUF,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0156-RWA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0157-KAZ,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0157-UZB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0158-PRI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,150000,176597,84.93919812938861
2020-0159-ETH,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0159-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0160-MYS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0161-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0164-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0164-UGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0165-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0166-TZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0167-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1400000,1648238,84.93919812938861
2020-0168-YEM,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0169-BFA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0171-RWA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0172-BDI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0173-AGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0175-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0182-UGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0183-GTM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0185-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0188-RWA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0190-USA,No,No,No,Unknown,Unknown,Unknown,2200000,2590088,2900000,3414207,84.93919812938861
2020-0191-CAN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1300000,1530507,84.93919812938861
2020-0194-TZA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0198-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0199-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0202-FRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0203-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,31100,36614,84.93919812938861
2020-0206-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0207-CUB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0211-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1500000,1765969,84.93919812938861
2020-0211-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,13500000,15893722,84.93919812938861
2020-0211-LKA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0212-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,2100000,2472357,84.93919812938861
2020-0213-UGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0216-YEM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0217-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,820000,965396,84.93919812938861
2020-0218-GTM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0218-HND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0218-SLV,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,220000,259009,84.93919812938861
2020-0219-MEX,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0219-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,325000,382627,84.93919812938861
2020-0220-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0221-OMN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0222-ETH,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0224-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0225-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0228-GHA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0238-USA,No,No,No,Unknown,Unknown,Unknown,500000,588656,850000,1000716,84.93919812938861
2020-0240-ETH,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0241-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1100000,1295044,84.93919812938861
2020-0244-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,17000,20014,84.93919812938861
2020-0245-IDN,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0248-BFA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0249-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0249-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0250-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2100,2472,84.93919812938861
2020-0251-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0253-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0254-FRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0257-NGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0259-CIV,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0260-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0264-GTM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0265-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0266-CAN,No,No,No,Unknown,Unknown,Unknown,900000,1059581,1200000,1412775,84.93919812938861
2020-0269-MMR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0270-BRA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,100000,117731,84.93919812938861
2020-0272-MYS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,6800,8006,84.93919812938861
2020-0273-POL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0276-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0279-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0280-URY,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0281-MEX,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,75000,88298,84.93919812938861
2020-0282-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0283-UKR,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,153861,181143,84.93919812938861
2020-0284-MNG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0285-BIH,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0285-SRB,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,28000,32965,84.93919812938861
2020-0286-ROU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,85000,100072,84.93919812938861
2020-0287-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,35000,41206,84.93919812938861
2020-0289-MYS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0296-JPN,No,No,No,Unknown,Unknown,Unknown,1200000,1412775,5800000,6828414,84.93919812938861
2020-0297-NPL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,100000,117731,84.93919812938861
2020-0301-URY,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0302-TCD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0304-IND,No,No,No,Unknown,Unknown,Unknown,800000,941850,7500000,8829846,84.93919812938861
2020-0305-SDN,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,250000,294328,84.93919812938861
2020-0306-ARM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0307-LAO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0307-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0307-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,232,273,84.93919812938861
2020-0308-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0308-KOR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0308-TWN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0310-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0311-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0312-CUB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0312-DOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,165000,194257,84.93919812938861
2020-0312-PRI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,59800,70403,84.93919812938861
2020-0312-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,4800000,5651101,84.93919812938861
2020-0316-MEX,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,135000,158937,84.93919812938861
2020-0316-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1100000,1295044,84.93919812938861
2020-0317-COL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0318-UKR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,162000,190725,84.93919812938861
2020-0320-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0321-NGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0322-CHN,No,No,No,Unknown,Unknown,Unknown,350000,412059,17000000,20014317,84.93919812938861
2020-0323-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,500000,588656,84.93919812938861
2020-0324-MNG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1700,2001,84.93919812938861
2020-0325-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0327-KOR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0328-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,22000,25901,84.93919812938861
2020-0329-MMR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0330-PAN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0331-GRC,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,30000,35319,84.93919812938861
2020-0332-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0333-KOR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,420000,494471,84.93919812938861
2020-0336-NER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,10000,11773,84.93919812938861
2020-0349-UKR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0353-MEX,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0355-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,161000,189547,84.93919812938861
2020-0357-PAK,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,1500000,1765969,84.93919812938861
2020-0362-SSD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0363-PRK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0365-ITA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0369-SAU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0370-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2500,2943,84.93919812938861
2020-0372-GEO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0376-DOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0376-HTI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0376-USA,No,No,No,Unknown,Unknown,Unknown,10000000,11773127,13000000,15305066,84.93919812938861
2020-0377-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0382-TCD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0384-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0385-UGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0387-NER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0388-UGA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0397-SEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,18000,21192,84.93919812938861
2020-0399-BFA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0399-GHA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0400-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0400-KOR,No,No,No,Unknown,Unknown,Unknown,800000,941850,1200000,1412775,84.93919812938861
2020-0403-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0403-KOR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0406-ITA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,60000,70639,84.93919812938861
2020-0411-KHM,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,100000,117731,84.93919812938861
2020-0411-LAO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0411-THA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0411-VNM,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,850000,1000716,84.93919812938861
2020-0412-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,2900000,3414207,84.93919812938861
2020-0414-MYS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0416-MEX,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,100000,117731,84.93919812938861
2020-0418-CHE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0418-FRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,967000,1138461,84.93919812938861
2020-0418-ITA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
2020-0419-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,84.93919812938861
