DisNo.,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI
2012-0406-CHN,No,No,No,,,,,,197000.0,261445.0,75.35038570469574
2012-0406-PHL,No,No,No,,,,,,1339.0,1777.0,75.35038570469574
2012-0406-VNM,No,No,No,,,,,,336000.0,445917.0,75.35038570469574
2012-0407-GTM,Yes,No,Yes,,,,,,210000.0,278698.0,75.35038570469574
2012-0410-BHS,No,No,No,,,,,,,,75.35038570469574
2012-0410-CUB,No,No,No,,,,,,,,75.35038570469574
2012-0410-DOM,No,No,No,,,,,,30000.0,39814.0,75.35038570469574
2012-0410-HTI,Yes,No,Yes,,,,,,254000.0,337092.0,75.35038570469574
2012-0410-JAM,Yes,No,No,,,,,,16542.0,21953.0,75.35038570469574
2012-0410-USA,No,No,Yes,,,,,,50000000.0,66356661.0,75.35038570469574
2012-0413-POL,No,No,No,,,,,,,,75.35038570469574
2012-0414-JPN,No,No,No,,,,,,86000.0,114133.0,75.35038570469574
2012-0414-KOR,No,No,No,,,,,,450000.0,597210.0,75.35038570469574
2012-0414-PRK,No,No,No,,,,,,,,75.35038570469574
2012-0416-KGZ,No,No,No,,,,,,,,75.35038570469574
2012-0417-MMR,No,No,No,,,,,,1170.0,1553.0,75.35038570469574
2012-0420-ARG,No,No,No,,,,,,2000.0,2654.0,75.35038570469574
2012-0425-IND,No,No,No,,,,,,,,75.35038570469574
2012-0425-LKA,No,No,No,,,,,,57000.0,75647.0,75.35038570469574
2012-0426-IDN,No,No,No,,,,,,,,75.35038570469574
2012-0431-PHL,No,No,No,,,,,,3244.0,4305.0,75.35038570469574
2012-0432-IDN,No,No,No,,,,,,,,75.35038570469574
2012-0434-PHL,No,No,No,,,,,,,,75.35038570469574
2012-0436-CMR,No,No,No,,,,,,,,75.35038570469574
2012-0441-DZA,No,No,No,,,,,,,,75.35038570469574
2012-0444-RUS,No,No,No,,,,,,,,75.35038570469574
2012-0446-GBR,No,No,No,,,,,,81000.0,107498.0,75.35038570469574
2012-0449-ESP,No,No,No,,,,260000.0,345055.0,395000.0,524218.0,75.35038570469574
2012-0451-JPN,No,No,No,,,,,,27400.0,36363.0,75.35038570469574
2012-0455-CHN,No,No,No,,,,,,,,75.35038570469574
2012-0457-COL,No,No,No,,,,,,,,75.35038570469574
2012-0462-PRY,No,No,No,,,,,,2000.0,2654.0,75.35038570469574
2012-0463-PHL,No,No,No,,,,,,,,75.35038570469574
2012-0466-ITA,No,No,No,,,,,,15000.0,19907.0,75.35038570469574
2012-0469-ZAF,No,No,No,,,,,,200000.0,265427.0,75.35038570469574
2012-0471-IRN,No,No,No,,,,,,,,75.35038570469574
2012-0472-SOM,No,No,No,,,,,,,,75.35038570469574
2012-0473-SSD,No,No,No,,,,,,,,75.35038570469574
2012-0475-PAK,No,No,No,,,,,,,,75.35038570469574
2012-0476-SSD,No,No,No,,,,,,,,75.35038570469574
2012-0477-CHN,No,No,No,,,,30000.0,39814.0,600000.0,796280.0,75.35038570469574
2012-0479-COG,No,No,No,,,,,,,,75.35038570469574
2012-0480-PAN,No,No,Yes,,,,,,2000.0,2654.0,75.35038570469574
2012-0485-BGR,No,No,No,,,,,,,,75.35038570469574
2012-0485-CHE,No,No,No,,,,,,,,75.35038570469574
2012-0485-CZE,No,No,No,,,,,,,,75.35038570469574
2012-0485-DEU,No,No,No,,,,,,,,75.35038570469574
2012-0485-HRV,No,No,No,,,,,,,,75.35038570469574
2012-0485-LTU,No,No,No,,,,,,,,75.35038570469574
2012-0485-POL,No,No,No,,,,,,,,75.35038570469574
2012-0485-RUS,No,No,No,,,,,,,,75.35038570469574
2012-0485-SRB,No,No,No,,,,,,,,75.35038570469574
2012-0485-UKR,No,No,No,,,,,,,,75.35038570469574
2012-0486-USA,No,No,No,,,,,,2000.0,2654.0,75.35038570469574
2012-0488-GBR,No,No,No,,,,,,,,75.35038570469574
2012-0491-IRQ,No,No,No,,,,,,,,75.35038570469574
2012-0493-CAN,No,No,No,,,,,,,,75.35038570469574
2012-0493-USA,No,No,No,,,,50000.0,66357.0,100000.0,132713.0,75.35038570469574
2012-0497-COG,No,No,No,,,,,,,,75.35038570469574
2012-0498-FJI,Yes,No,No,,,,,,8400.0,11148.0,75.35038570469574
2012-0498-WLF,No,No,No,,,,,,,,75.35038570469574
2012-0498-WSM,Yes,No,No,3458.0,,,,,133000.0,176509.0,75.35038570469574
2012-0499-PAN,No,No,No,,,,,,,,75.35038570469574
2012-0500-PHL,Yes,No,No,,,,,,898352.0,1192233.0,75.35038570469574
2012-0500-PLW,No,No,No,,,,,,,,75.35038570469574
2012-0502-IRN,No,No,No,,,,,,,,75.35038570469574
2012-0503-USA,No,No,No,,,,2000000.0,2654266.0,4000000.0,5308533.0,75.35038570469574
2012-0504-KHM,No,No,No,,,,,,,,75.35038570469574
2012-0505-CHN,No,No,No,,,,,,500000.0,663567.0,75.35038570469574
2012-0508-SOM,No,No,No,,,,,,,,75.35038570469574
2012-0509-BGD,No,No,No,,,,,,,,75.35038570469574
2012-0509-NPL,No,No,No,,,,,,,,76.45414598516298
2012-0511-PAK,No,No,No,,,,,,,,75.35038570469574
2012-0532-KAZ,No,No,No,,,,,,,,75.35038570469574
2012-0533-NZL,No,No,No,,,,,,9100.0,12077.0,75.35038570469574
2012-0536-CHN,No,No,No,,,,,,96000.0,127405.0,75.35038570469574
2012-0537-LKA,No,No,No,,,,,,1200.0,1593.0,75.35038570469574
2012-0538-IND,No,No,No,,,,,,,,75.35038570469574
2012-0539-IDN,No,No,No,,,,,,,,75.35038570469574
2012-0540-PHL,No,No,No,120.0,,,,,5526.0,7334.0,75.35038570469574
2012-0542-USA,No,No,No,,,,,,200000.0,265427.0,75.35038570469574
2012-0545-AZE,No,No,No,,,,,,,,75.35038570469574
2012-0548-GBR,No,No,No,,,,,,450000.0,597210.0,75.35038570469574
2012-0549-GBR,No,No,No,,,,,,785000.0,1041800.0,75.35038570469574
2012-0550-GEO,No,No,No,,,,,,91000.0,120769.0,75.35038570469574
2012-0551-HRV,No,No,No,,,,,,,,75.35038570469574
2012-0551-SVN,No,No,No,,,,,,265000.0,351690.0,75.35038570469574
2012-0552-GBR,No,No,No,,,,813000.0,1078959.0,1630000.0,2163227.0,75.35038570469574
2012-0553-NGA,No,No,No,,,,,,1000.0,1327.0,75.35038570469574
2012-0558-IDN,No,No,No,,,,,,1000.0,1327.0,75.35038570469574
2012-0559-CHN,No,No,No,,,,,,20200.0,26808.0,75.35038570469574
2012-0561-IDN,No,No,No,,,,,,,,75.35038570469574
2012-0563-AFG,No,No,No,,,,,,,,75.35038570469574
2012-0570-CHN,No,No,No,,,,,,120000.0,159256.0,75.35038570469574
2012-0571-CHN,No,No,No,,,,,,84000.0,111479.0,75.35038570469574
2012-0573-AFG,No,No,No,,,,,,,,75.35038570469574
2012-0574-JPN,No,No,No,,,,,,,,75.35038570469574
2012-0575-IDN,No,No,No,,,,,,,,75.35038570469574
2012-0576-CHN,No,No,No,,,,,,378000.0,501656.0,75.35038570469574
2012-0581-CHN,No,No,No,,,,,,800000.0,1061707.0,75.35038570469574
2012-0582-IDN,No,No,No,,,,,,,,75.35038570469574
2012-0584-IND,No,No,No,,,,,,16000.0,21234.0,75.35038570469574
2012-0585-KOR,No,No,No,,,,,,,,75.35038570469574
2012-0585-TWN,No,No,No,,,,,,8300.0,11015.0,75.35038570469574
2012-0588-JPN,No,No,No,,,,,,31000.0,41141.0,75.35038570469574
2012-0588-KOR,No,No,No,,,,,,349000.0,463169.0,75.35038570469574
2012-0589-NPL,No,No,No,,,,,,,,75.35038570469574
2012-0593-ARG,No,No,No,,,,,,,,75.35038570469574
2012-0596-HTI,No,No,No,,,,,,,,75.35038570469574
2012-0597-IRN,No,No,No,,,,,,,,75.35038570469574
2012-0598-MWI,No,No,No,,,,,,,,75.35038570469574
2012-0601-USA,No,No,No,,,,2000000.0,2654266.0,4500000.0,5972099.0,75.35038570469574
2012-0602-PHL,No,No,No,,,,,,1000.0,1327.0,75.35038570469574
2012-0603-CHN,No,No,No,,,,,,370000.0,491039.0,75.35038570469574
2012-0604-CHN,No,No,No,,,,,,84000.0,111479.0,75.35038570469574
2012-0605-CHL,No,No,No,,,,15000.0,19907.0,200000.0,265427.0,75.35038570469574
2012-0608-ECU,Yes,Yes,No,,,,,,,,75.35038570469574
2012-0609-KGZ,No,No,No,,,,,,,,75.35038570469574
2012-0610-CHN,No,No,No,,,,144000.0,191107.0,306000.0,406103.0,75.35038570469574
2012-0611-USA,No,No,No,,,,,,100000.0,132713.0,75.35038570469574
2012-0612-USA,No,No,No,,,,2000000.0,2654266.0,3400000.0,4512253.0,75.35038570469574
2012-0613-USA,No,No,No,,,,,,1400000.0,1857987.0,75.35038570469574
2012-0614-USA,No,No,No,,,,800000.0,1061707.0,1900000.0,2521553.0,75.35038570469574
2012-0615-USA,No,No,No,,,,450000.0,597210.0,700000.0,928993.0,75.35038570469574
2012-0616-USA,No,No,No,,,,200000.0,265427.0,210000.0,278698.0,75.35038570469574
2012-0626-CAN,No,No,No,,,,530.0,703.0,1050000.0,1393490.0,75.35038570469574
2012-9021-PRY,No,No,Yes,132.0,,,,,,,75.35038570469574
2012-9065-AGO,Yes,No,No,,,,,,,,75.35038570469574
2012-9109-THA,No,No,Yes,,,,,,1200.0,1593.0,75.35038570469574
2012-9160-TCD,No,No,No,,,,,,,,75.35038570469574
2012-9222-PRK,No,No,No,,,,,,,,75.35038570469574
2012-9235-USA,No,No,No,,,,,,,,75.35038570469574
2012-9245-GMB,Yes,No,Yes,,,,,,,,75.35038570469574
2012-9290-ITA,No,No,No,,,,,,1190000.0,1579289.0,75.35038570469574
2012-9304-MWI,Yes,No,No,,,,,,,,75.35038570469574
2012-9355-GTM,No,No,No,,,,,,,,75.35038570469574
2012-9379-HND,No,No,No,,,,,,,,75.35038570469574
2012-9395-RUS,No,No,No,,,,,,1140000.0,1512932.0,75.35038570469574
2012-9405-LKA,No,No,No,,,,,,,,75.35038570469574
2012-9478-MDA,No,No,No,,,,,,,,75.35038570469574
2012-9489-USA,No,No,Yes,,,,16000000.0,21234132.0,20000000.0,26542664.0,75.35038570469574
2012-9606-UKR,No,No,No,,,,,,1690000.0,2242855.0,75.35038570469574
2012-9607-BRA,No,No,No,,,,,,1460000.0,1937615.0,75.35038570469574
2012-9628-CMR,Yes,No,No,,,,,,,,75.35038570469574
2013-0003-BRA,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0007-IDN,Yes,No,No,,,,300000.0,392392.0,3000000.0,3923921.0,76.45414598516298
2013-0008-AUS,No,No,No,,,,1000000.0,1307974.0,2000000.0,2615947.0,76.45414598516298
2013-0009-BLR,No,No,No,,,,,,,,76.45414598516298
2013-0011-MOZ,Yes,No,No,17955.0,,,,,30000.0,39239.0,76.45414598516298
2013-0011-MWI,No,No,No,,,,,,,,76.45414598516298
2013-0011-NAM,No,No,No,,,,,,,,76.45414598516298
2013-0013-USA,No,No,No,,,,200000.0,261595.0,300000.0,392392.0,76.45414598516298
2013-0014-ECU,No,No,No,,,,,,,,76.45414598516298
2013-0016-TUR,No,No,No,,,,,,,,76.45414598516298
2013-0018-CHN,No,No,No,,,,,,8000.0,10464.0,76.45414598516298
2013-0019-PHL,No,No,No,,,,,,2800.0,3662.0,76.45414598516298
2013-0020-IDN,No,No,No,,,,,,,,76.45414598516298
2013-0022-IDN,No,No,No,,,,,,,,76.45414598516298
2013-0024-AUS,No,No,Yes,,,,80000.0,104638.0,98000.0,128181.0,76.45414598516298
2013-0025-ZWE,No,No,No,,,,,,,,76.45414598516298
2013-0026-MDG,No,No,No,,,,,,,,76.45414598516298
2013-0026-SYC,No,No,No,,,,,,9300.0,12164.0,76.45414598516298
2013-0027-TJK,No,No,No,,,,,,,,76.45414598516298
2013-0028-PNG,Yes,No,No,,,,,,,,76.45414598516298
2013-0029-SLB,Yes,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0030-SLE,No,No,No,,,,,,,,76.45414598516298
2013-0031-BWA,No,No,No,,,,,,,,76.45414598516298
2013-0032-MDG,No,Yes,No,,,,,,25000.0,32699.0,76.45414598516298
2013-0034-IDN,No,No,No,,,,,,,,76.45414598516298
2013-0036-PHL,No,No,No,,,,,,,,76.45414598516298
2013-0039-LKA,No,No,No,,,,,,,,76.45414598516298
2013-0040-PSE,No,No,No,,,,,,,,76.45414598516298
2013-0046-JPN,No,No,No,,,,,,,,76.45414598516298
2013-0054-USA,No,No,Yes,,,,,,100000.0,130797.0,76.45414598516298
2013-0055-USA,No,No,No,,,,,,100000.0,130797.0,76.45414598516298
2013-0056-PER,No,No,No,,,,,,,,76.45414598516298
2013-0057-BOL,No,No,No,,,,,,2500.0,3270.0,76.45414598516298
2013-0058-COL,No,No,No,,,,,,4000.0,5232.0,76.45414598516298
2013-0061-MKD,No,No,No,,,,,,,,76.45414598516298
2013-0061-SRB,No,No,Yes,,,,,,,,76.45414598516298
2013-0063-IDN,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0065-CHN,No,No,No,,,,,,124000.0,162189.0,76.45414598516298
2013-0068-PAK,No,No,No,,,,,,,,76.45414598516298
2013-0077-BRA,No,No,No,,1510.0,1975.0,,,1500.0,1962.0,76.45414598516298
2013-0078-CAF,No,No,No,,,,,,,,76.45414598516298
2013-0079-MUS,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0080-JPN,No,No,No,,,,,,14200.0,18573.0,76.45414598516298
2013-0081-CHN,No,No,No,,,,,,56000.0,73247.0,76.45414598516298
2013-0084-CHN,No,No,No,,,,,,259000.0,338765.0,76.45414598516298
2013-0085-BGD,No,No,No,,,,,,20000.0,26159.0,76.45414598516298
2013-0086-IDN,No,No,No,,,,,,,,76.45414598516298
2013-0089-CHN,No,No,No,,,,,,26000.0,34007.0,76.45414598516298
2013-0090-BGD,No,No,No,,,,,,,,76.45414598516298
2013-0090-IND,No,No,No,,,,,,,,76.45414598516298
2013-0098-IRN,No,No,No,,,,,,600000.0,784784.0,76.45414598516298
2013-0099-IRN,No,No,No,,,,,,,,76.45414598516298
2013-0099-PAK,No,No,No,,,,,,,,76.45414598516298
2013-0116-CHN,No,No,No,,,,23000.0,30083.0,6800000.0,8894220.0,76.45414598516298
2013-0117-USA,No,No,No,,,,1500000.0,1961960.0,1600000.0,2092758.0,76.45414598516298
2013-0118-USA,No,No,No,,,,800000.0,1046379.0,1100000.0,1438771.0,76.45414598516298
2013-0119-ARG,No,No,No,,,,163000.0,213200.0,1300000.0,1700366.0,76.45414598516298
2013-0120-ECU,No,No,No,,,,,,,,76.45414598516298
2013-0121-HUN,No,No,No,,,,,,,,76.45414598516298
2013-0122-GHA,No,No,No,,,,,,,,76.45414598516298
2013-0123-KEN,No,No,No,,,,,,36000.0,47087.0,76.45414598516298
2013-0124-AGO,No,No,No,,,,,,,,76.45414598516298
2013-0125-ETH,No,No,No,,,,,,2200.0,2878.0,76.45414598516298
2013-0126-IDN,No,No,No,,,,,,,,76.45414598516298
2013-0127-JPN,No,No,No,,,,,,,,76.45414598516298
2013-0138-BGD,No,No,No,,,,,,,,76.45414598516298
2013-0138-IND,No,No,No,,,,,,,,76.45414598516298
2013-0138-LKA,No,No,No,,,,,,,,76.45414598516298
2013-0140-IND,No,No,No,,,,,,120000.0,156957.0,76.45414598516298
2013-0142-USA,No,No,Yes,,,,1800000.0,2354352.0,3100000.0,4054718.0,76.45414598516298
2013-0148-AFG,No,No,No,,,,,,,,76.45414598516298
2013-0151-AFG,No,No,No,,,,,,,,76.45414598516298
2013-0155-PRT,No,No,No,,,,137800.0,180239.0,,,76.45414598516298
2013-0159-SAU,No,No,No,,,,,,,,76.45414598516298
2013-0160-MMR,No,No,No,,,,,,,,76.45414598516298
2013-0165-POL,No,No,No,,,,,,,,76.45414598516298
2013-0167-CHN,No,No,No,,,,,,,,76.45414598516298
2013-0178-AFG,No,No,No,,,,,,,,76.45414598516298
2013-0183-USA,No,No,No,,,,200000.0,261595.0,300000.0,392392.0,76.45414598516298
2013-0184-USA,No,No,No,,,,1425000.0,1863862.0,2100000.0,2746744.0,76.45414598516298
2013-0187-BHS,No,No,No,,,,15000.0,19620.0,45000.0,58859.0,76.45414598516298
2013-0188-MEX,No,No,No,,,,,,,,76.45414598516298
2013-0190-CAN,No,No,Yes,,,,1650000.0,2158156.0,5700000.0,7455449.0,76.45414598516298
2013-0192-IND,Yes,No,No,,,,500000.0,653987.0,1100000.0,1438771.0,76.45414598516298
2013-0194-ARM,No,No,No,,,,,,60000.0,78478.0,76.45414598516298
2013-0197-UGA,No,No,No,,,,,,3100.0,4055.0,76.45414598516298
2013-0199-CHN,No,No,No,,,,,,165000.0,215816.0,76.45414598516298
2013-0200-CHN,No,No,No,,,,,,661000.0,864571.0,76.45414598516298
2013-0201-CHN,No,No,No,,,,,,445000.0,582048.0,76.45414598516298
2013-0202-CHN,No,No,No,,,,,,333000.0,435555.0,76.45414598516298
2013-0205-AUT,No,No,Yes,,,,235000.0,307374.0,1000000.0,1307974.0,76.45414598516298
2013-0205-CZE,No,No,Yes,,,,385866.0,504703.0,828552.0,1083724.0,76.45414598516298
2013-0205-DEU,No,No,Yes,,,,1800000.0,2354352.0,12900000.0,16872859.0,76.45414598516298
2013-0205-HUN,No,No,Yes,,,,,,,,76.45414598516298
2013-0205-SVK,No,No,No,,,,,,,,76.45414598516298
2013-0206-TWN,No,No,No,,,,,,1100.0,1439.0,76.45414598516298
2013-0208-IND,No,No,No,,,,,,,,76.45414598516298
2013-0209-USA,No,No,No,,,,,,21400.0,27991.0,76.45414598516298
2013-0210-USA,No,No,No,,,,450000.0,588588.0,500000.0,653987.0,76.45414598516298
2013-0211-USA,No,No,No,,,,450000.0,588588.0,900000.0,1177176.0,76.45414598516298
2013-0212-USA,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0213-HTI,No,No,No,,,,,,,,76.45414598516298
2013-0214-PRY,Yes,No,Yes,,,,,,,,76.45414598516298
2013-0215-ESP,No,No,No,,,,,,,,76.45414598516298
2013-0215-FRA,No,No,No,,,,,,655000.0,856723.0,76.45414598516298
2013-0216-CHE,No,No,No,,,,112000.0,146493.0,250000.0,326993.0,76.45414598516298
2013-0217-ZAF,No,No,No,,,,,,,,76.45414598516298
2013-0219-CHN,No,No,No,,,,,,277000.0,362309.0,76.45414598516298
2013-0220-LKA,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0221-CHN,No,No,No,,,,,,555000.0,725925.0,76.45414598516298
2013-0222-CHN,No,No,No,,,,,,118000.0,154341.0,76.45414598516298
2013-0235-IDN,Yes,No,No,,,,,,130000.0,170037.0,76.45414598516298
2013-0242-CHN,No,No,No,,,,,,1000000.0,1307974.0,76.45414598516298
2013-0243-PRK,No,No,No,,,,,,,,76.45414598516298
2013-0245-CHN,No,No,No,,,,,,,,76.45414598516298
2013-0249-CHN,No,No,No,,,,,,460000.0,601668.0,76.45414598516298
2013-0249-TWN,No,No,No,,,,,,43500.0,56897.0,76.45414598516298
2013-0254-USA,No,No,No,,,,,,25000.0,32699.0,76.45414598516298
2013-0256-GEO,No,No,No,,,,,,,,76.45414598516298
2013-0257-CHN,No,No,No,,,,,,1400000.0,1831163.0,76.45414598516298
2013-0258-CHN,No,No,No,,,,,,177000.0,231511.0,76.45414598516298
2013-0258-PHL,No,No,No,,,,,,1000.0,1308.0,76.45414598516298
2013-0259-CHN,No,No,No,,,,,,4621600.0,6044931.0,76.45414598516298
2013-0260-IND,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0261-CHN,No,No,No,,,,,,253000.0,330917.0,76.45414598516298
2013-0262-CHN,No,No,No,,,,,,1400000.0,1831163.0,76.45414598516298
2013-0263-MMR,No,No,No,,,,,,,,76.45414598516298
2013-0263-THA,No,No,No,,,,,,97000.0,126873.0,76.45414598516298
2013-0264-CHN,No,No,No,,,,,,571000.0,746853.0,76.45414598516298
2013-0265-JPN,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0266-VNM,No,No,No,,,,,,6500.0,8502.0,76.45414598516298
2013-0267-IDN,No,No,No,,,,,,,,76.45414598516298
2013-0268-NZL,No,No,No,,,,11800.0,15434.0,50000.0,65399.0,76.45414598516298
2013-0272-CHN,No,No,No,,,,,,2120000.0,2772904.0,76.45414598516298
2013-0272-PHL,No,No,No,,,,,,32431.0,42419.0,76.45414598516298
2013-0273-CHN,No,No,No,,,,,,457000.0,597744.0,76.45414598516298
2013-0274-PHL,Yes,No,Yes,,,,100000.0,130797.0,2190000.0,2864462.0,76.45414598516298
2013-0276-PAK,No,No,No,,,,,,1500000.0,1961960.0,76.45414598516298
2013-0277-USA,No,No,No,,,,,,25000.0,32699.0,76.45414598516298
2013-0278-RUS,No,No,Yes,,,,,,1000000.0,1307974.0,76.45414598516298
2013-0279-AFG,No,No,No,,,,,,,,76.45414598516298
2013-0280-SDN,Yes,No,No,,,,,,7000.0,9156.0,76.45414598516298
2013-0281-KEN,No,No,No,,,,,,,,76.45414598516298
2013-0282-IND,No,No,No,,,,,,,,76.45414598516298
2013-0286-USA,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0288-SOM,No,No,No,,,,,,,,76.45414598516298
2013-0291-USA,No,No,No,,,,,,325000.0,425091.0,76.45414598516298
2013-0303-RUS,No,No,No,,,,,,,,76.45414598516298
2013-0305-KEN,No,No,No,,,,,,,,76.45414598516298
2013-0306-CHN,No,No,No,,,,,,376000.0,491798.0,76.45414598516298
2013-0306-TWN,No,No,No,,,,,,12000.0,15696.0,76.45414598516298
2013-0309-GEO,No,No,No,,,,,,,,76.45414598516298
2013-0310-MLI,No,No,No,,,,,,,,76.45414598516298
2013-0314-CHN,No,No,No,,,,,,155000.0,202736.0,76.45414598516298
2013-0315-USA,No,No,Yes,,,,,,175000.0,228895.0,76.45414598516298
2013-0316-JPN,No,No,No,,,,,,,,76.45414598516298
2013-0317-CHN,No,No,No,,,,406000.0,531037.0,4960000.0,6487549.0,76.45414598516298
2013-0319-YEM,Yes,No,No,,,,,,,,76.45414598516298
2013-0326-JPN,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0330-BFA,No,No,No,,,,,,,,76.45414598516298
2013-0331-PRT,No,No,No,,,,,,,,76.45414598516298
2013-0333-VNM,No,No,No,,,,,,,,76.45414598516298
2013-0334-USA,No,No,No,,,,200000.0,261595.0,300000.0,392392.0,76.45414598516298
2013-0335-MEX,No,No,Yes,,,,,,2000.0,2616.0,76.45414598516298
2013-0336-NER,No,Yes,No,,,,,,64724.0,84657.0,76.45414598516298
2013-0338-LAO,No,No,No,,,,,,60000.0,78478.0,76.45414598516298
2013-0340-PHL,No,No,No,,,,,,36000.0,47087.0,76.45414598516298
2013-0341-CHN,No,No,No,,,,,,20000.0,26159.0,76.45414598516298
2013-0341-VNM,No,No,No,,,,,,1000.0,1308.0,76.45414598516298
2013-0343-AFG,No,No,No,,,,,,,,76.45414598516298
2013-0345-IND,No,No,No,,,,,,,,76.45414598516298
2013-0347-ROU,No,No,No,,,,,,11000.0,14388.0,76.45414598516298
2013-0348-MEX,No,No,No,,,,,,,,76.45414598516298
2013-0354-USA,No,No,Yes,,,,200000.0,261595.0,1900000.0,2485150.0,76.45414598516298
2013-0355-PER,No,No,Yes,,,,,,,,76.45414598516298
2013-0357-PER,No,No,Yes,,,,,,,,76.45414598516298
2013-0358-MEX,Yes,No,Yes,,,,685000.0,895962.0,4200000.0,5493489.0,76.45414598516298
2013-0364-IDN,No,No,No,,,,,,,,76.45414598516298
2013-0365-BOL,No,No,No,,,,,,,,76.45414598516298
2013-0366-MLI,No,No,No,,,,,,,,76.45414598516298
2013-0368-SEN,No,No,No,,,,,,,,76.45414598516298
2013-0370-NIC,No,No,No,,,,,,,,76.45414598516298
2013-0372-ECU,No,No,No,,,,,,,,76.45414598516298
2013-0373-CHN,No,No,No,,,,,,,,76.45414598516298
2013-0373-PHL,Yes,No,No,,,,,,,,76.45414598516298
2013-0373-TWN,No,No,No,,,,,,6100.0,7979.0,76.45414598516298
2013-0374-MRT,Yes,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0375-BEN,No,No,No,,,,,,,,76.45414598516298
2013-0376-BEN,No,No,No,,,,,,,,76.45414598516298
2013-0377-ZMB,No,No,No,,,,,,,,76.45414598516298
2013-0378-PHL,No,No,No,,,,,,1680.0,2197.0,76.45414598516298
2013-0379-SRB,No,No,No,,,,,,,,76.45414598516298
2013-0380-KHM,No,No,No,,,,,,500000.0,653987.0,76.45414598516298
2013-0380-VNM,No,No,No,,,,,,,,76.45414598516298
2013-0381-PAK,No,No,No,,,,,,100000.0,130797.0,76.45414598516298
2013-0383-BOL,No,No,No,,,,,,,,76.45414598516298
2013-0384-GMB,No,No,No,,,,,,,,76.45414598516298
2013-0385-GIN,No,No,No,,,,,,,,76.45414598516298
2013-0386-NGA,No,No,No,,,,,,,,76.45414598516298
2013-0395-PHL,Yes,No,No,,,,20000.0,26159.0,51459.0,67307.0,76.45414598516298
2013-0396-JPN,No,No,No,,,,,,200000.0,261595.0,76.45414598516298
2013-0398-DEU,No,No,No,,,,,,,,76.45414598516298
2013-0398-DNK,No,No,No,,,,,,,,76.45414598516298
2013-0398-FRA,No,No,No,,,,,,,,76.45414598516298
2013-0398-GBR,No,No,No,,,,,,,,76.45414598516298
2013-0398-NLD,No,No,No,,,,,,,,76.45414598516298
2013-0400-IND,No,No,No,,,,,,260000.0,340073.0,76.45414598516298
2013-0401-IND,Yes,No,No,,,,,,633471.0,828563.0,76.45414598516298
2013-0402-AUS,No,No,Yes,,,,164000.0,214508.0,268000.0,350537.0,76.45414598516298
2013-0404-USA,No,No,No,,,,,,10000.0,13080.0,76.45414598516298
2013-0405-GTM,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0406-MEX,No,No,No,,,,230000.0,300834.0,1500000.0,1961960.0,76.45414598516298
2013-0407-CHL,No,No,Yes,,,,,,1000000.0,1307974.0,76.45414598516298
2013-0408-BRA,No,No,No,,,,,,90000.0,117718.0,76.45414598516298
2013-0408-PRY,No,No,No,,,,,,25000.0,32699.0,76.45414598516298
2013-0409-PER,No,No,No,,,,,,,,76.45414598516298
2013-0410-UKR,No,No,No,,,,,,21000.0,27467.0,76.45414598516298
2013-0412-VNM,No,No,No,,,,,,,,76.45414598516298
2013-0413-JPN,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0414-AFG,No,No,No,,,,,,,,76.45414598516298
2013-0415-JPN,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0416-CHN,No,No,No,,,,,,343000.0,448635.0,76.45414598516298
2013-0417-LAO,No,No,No,,,,,,61000.0,79786.0,76.45414598516298
2013-0417-VNM,No,No,No,,,,,,,,76.45414598516298
2013-0418-PHL,No,No,Yes,,,,,,4000.0,5232.0,76.45414598516298
2013-0419-CHN,No,No,No,,,,,,,,76.45414598516298
2013-0419-VNM,No,No,No,,,,,,663230.0,867487.0,76.45414598516298
2013-0420-SLB,No,No,No,,,,,,2000.0,2616.0,76.45414598516298
2013-0421-NZL,No,No,No,,,,,,20000.0,26159.0,76.45414598516298
2013-0425-SSD,No,No,No,,,,,,,,76.45414598516298
2013-0428-IDN,No,No,No,,,,,,,,76.45414598516298
2013-0429-CHN,No,No,No,,,,,,6700000.0,8763423.0,76.45414598516298
2013-0429-JPN,No,No,No,,,,,,,,76.45414598516298
2013-0430-PHL,No,No,No,,,,,,96723.0,126511.0,76.45414598516298
